feature,delta_value,p_value,corrected_p_value
ARVCF,-3.180000000000002,0.0030831860909079473,0.9358134096385307
PDE10A,-3.18,0.04143052999531741,0.9358134096385307
HPS5,-3.1500000000000004,0.043112694078518116,0.9358134096385307
PPM1D,-3.1400000000000006,0.013502060711414804,0.9358134096385307
TIMM29,-3.135,0.030182944195455204,0.9358134096385307
LPGAT1,-3.1349999999999945,0.02864012766455107,0.9358134096385307
MST1,-3.095,0.00714703801680088,0.9358134096385307
MAN2B2,-3.09,0.0198418642077533,0.9358134096385307
UFL1,-3.070000000000004,0.0359739912517539,0.9358134096385307
ABCA5,-3.0399999999999983,0.01697029363017236,0.9358134096385307
RTL10,-3.035000000000001,0.035246877265629716,0.9358134096385307
HIF1AN,-2.9899999999999984,0.03383022127563643,0.9358134096385307
APOE,-2.9350000000000005,0.014806109127348449,0.9358134096385307
KLHL13,-2.915,0.02441244237521093,0.9358134096385307
FAM214A,-2.9050000000000002,0.01697029363017236,0.9358134096385307
ANKRD6,-2.9000000000000004,0.044852220572255456,0.9358134096385307
HPS6,-2.879999999999999,0.0367138563627041,0.9358134096385307
ABCB9,-2.8750000000000027,0.04354214116608316,0.9358134096385307
KDM4B,-2.8699999999999974,0.010424273608071462,0.9358134096385307
ZBTB45,-2.8649999999999993,0.004294172956242723,0.9358134096385307
IRGQ,-2.834999999999999,0.004294172956242723,0.9358134096385307
LRRC37A2,-2.830000000000001,0.02467643356027484,0.9358134096385307
POLL,-2.8049999999999997,0.04143052999531741,0.9358134096385307
RTN4R,-2.785,0.032462538074721485,0.9358134096385307
REV3L,-2.7650000000000006,0.043112694078518116,0.9358134096385307
FPGT,-2.755000000000001,0.022144640566891412,0.9358134096385307
BEX4,-2.74,0.04143052999531741,0.9358134096385307
BAIAP2L2,-2.6900000000000004,0.03348376158177895,0.9358134096385307
RUNDC1,-2.634999999999999,0.021430556977747997,0.9358134096385307
PARD6G,-2.625,0.014806109127348449,0.9358134096385307
ABHD8,-2.624999999999999,0.03081977770602866,0.9358134096385307
PPM1H,-2.5899999999999994,0.03634231920249576,0.9358134096385307
ASTN2,-2.5649999999999995,0.02467643356027484,0.9358134096385307
LYPD6,-2.5649999999999995,0.007510111471841944,0.9358134096385307
KLHL29,-2.5550000000000006,0.029868790283756767,0.9358134096385307
CXorf38,-2.55,0.0345323437465721,0.9358134096385307
GYG2,-2.5200000000000005,0.028943140052472137,0.9358134096385307
RELCH,-2.5049999999999972,0.03383022127563643,0.9358134096385307
RAB36,-2.445,0.021430556977747997,0.9358134096385307
TADA2B,-2.4399999999999977,0.04143052999531741,0.9358134096385307
FBXW9,-2.4050000000000002,0.015148979523528179,0.9358134096385307
TDRD3,-2.3950000000000005,0.022144640566891412,0.9358134096385307
LRMDA,-2.3950000000000005,0.012300557337469483,0.9358134096385307
MEGF9,-2.390000000000002,0.014806109127348449,0.9358134096385307
C7orf25,-2.3550000000000004,0.044852220572255456,0.9358134096385307
MAP2,-2.35,0.033140341685836995,0.9358134096385307
RNF144B,-2.3449999999999998,0.02804229123928648,0.9358134096385307
ANKRD46,-2.3099999999999996,0.017356789412701256,0.9358134096385307
GLCCI1,-2.2899999999999996,0.02864012766455107,0.9358134096385307
RETREG1,-2.265,0.0378479387134044,0.9358134096385307
FGFR3,-2.2399999999999998,0.044852220572255456,0.9358134096385307
CNTNAP3B,-2.225,0.04397519606144172,0.9358134096385307
TTYH2,-2.2049999999999996,0.03746664448133562,0.9358134096385307
IFT140,-2.1900000000000013,0.04529623600032277,0.9358134096385307
LIG4,-2.1800000000000006,0.02263211445011831,0.9358134096385307
SHROOM2,-2.15,0.0056286706375020664,0.9358134096385307
PEX12,-2.1300000000000003,0.0018540051396871106,0.9358134096385307
KIAA0895,-2.119999999999998,0.041018782182727156,0.9358134096385307
HELZ,-2.0900000000000016,0.042264532429497424,0.9358134096385307
RAB26,-2.07,0.006467797919285894,0.9358134096385307
IL6R,-2.0649999999999995,0.00440761277688659,0.9358134096385307
MIEF2,-1.995,0.03634231920249576,0.9358134096385307
ZNF283,-1.9250000000000003,0.01365931462102735,0.9358134096385307
LRRC37A3,-1.9250000000000003,0.016779893484123967,0.9358134096385307
DHRS13,-1.9249999999999998,0.02096571605548543,0.9358134096385307
ITPRIPL2,-1.8949999999999996,0.042686832057631886,0.9358134096385307
ENTPD7,-1.8749999999999991,0.014976679972173447,0.9358134096385307
UVSSA,-1.8699999999999992,0.0050165981310229734,0.9358134096385307
FLRT3,-1.8649999999999998,0.01815299976697282,0.9358134096385307
ADAMTS7,-1.8199999999999998,0.03901168331216344,0.9358134096385307
ID4,-1.77,0.004075200091520401,0.9358134096385307
ZNF704,-1.7300000000000004,0.042264532429497424,0.9358134096385307
ZNF518A,-1.725,0.04184577258797759,0.9358134096385307
SIK1,-1.6999999999999997,0.00607333714341953,0.9358134096385307
N6AMT1,-1.6950000000000003,0.02631288878373841,0.9358134096385307
CSGALNACT1,-1.68,0.032128112952892,0.9358134096385307
MAMDC4,-1.68,0.008388155467918566,0.9358134096385307
DOP1A,-1.6599999999999966,0.023635101982833903,0.9358134096385307
ZNF446,-1.6350000000000007,0.03634231920249576,0.9358134096385307
RBAK,-1.6000000000000005,0.023380805510503228,0.9358134096385307
ZNF654,-1.580000000000001,0.021666324537726222,0.9358134096385307
ZNF79,-1.5700000000000007,0.0022845787661477657,0.9358134096385307
IRF5,-1.54,0.010424273608071462,0.9358134096385307
BCL2,-1.5250000000000004,0.010178139541293194,0.9358134096385307
KCTD21,-1.5099999999999998,0.023635101982833903,0.9358134096385307
INKA2,-1.5,0.004465345199924826,0.9358134096385307
NHS,-1.4749999999999999,0.029868790283756767,0.9358134096385307
TRANK1,-1.4749999999999996,0.018981013466882187,0.9358134096385307
LCMT2,-1.459999999999999,0.0359739912517539,0.9358134096385307
FZD4,-1.44,0.035246877265629716,0.9358134096385307
FAXDC2,-1.4299999999999997,0.0020733679618681676,0.9358134096385307
NPAS1,-1.3799999999999997,0.0345323437465721,0.9358134096385307
STS,-1.375,0.02955745156015168,0.9358134096385307
SESN3,-1.375,0.041018782182727156,0.9358134096385307
MIGA1,-1.3650000000000002,0.03634231920249576,0.9358134096385307
S100A1,-1.3599999999999999,0.03417974167001855,0.9358134096385307
MFSD4B,-1.3550000000000004,0.013818184103990473,0.9358134096385307
RNF169,-1.330000000000001,0.019193106804592148,0.9358134096385307
ZNF174,-1.3149999999999995,0.00880705847699511,0.9358134096385307
