feature,delta_value,p_value,corrected_p_value
HTATIP2_77122,-16.950000000000003,0.012165908422815884,1.0
ABCB6_109986,-16.950000000000003,0.004924716978710447,1.0
ATG9A_109987,-16.950000000000003,0.004924716978710447,1.0
CATSPER2P1_28289,-16.939999999999998,0.06237278744774359,1.0
GMPR2_84980,-16.91,0.24678158898337255,1.0
DTX3_95843,-16.905,0.024192076873442707,1.0
NIPA2_29855,-16.875,0.021858020854119253,1.0
PLD3_64564,-16.865,0.04905182648572924,1.0
CEP78_66426,-16.864999999999995,0.05626316246304954,1.0
FANCI_102568,-16.840000000000003,0.06220034373168632,1.0
C17orf89_51662,-16.810000000000002,0.007058767661136647,1.0
RP11-31I22.3_51663,-16.810000000000002,0.007058767661136647,1.0
RPL21_11145,-16.805000000000003,0.018750160720546232,1.0
CCDC18_18986,-16.799999999999997,0.019098618382740306,1.0
RP11-349A22.5_97028,-16.78,0.2412772713535868,1.0
FBXO33_97284,-16.760000000000005,0.03191133708111098,1.0
DDX55_102498,-16.760000000000005,0.05001506226972831,1.0
SPATS2_102499,-16.760000000000005,0.05001506226972831,1.0
PHF15_63241,-16.754999999999995,0.04967916792183468,1.0
SLC25A22_96108,-16.715,0.10974279083839387,1.0
CLUH_58776,-16.705,0.0026623584822845735,1.0
ZNF512B_76579,-16.67000000000001,0.02676738877830424,1.0
NBPF1_15513,-16.67,0.07942063028632933,1.0
XPO6_30413,-16.67,0.312767325950283,1.0
BRCA1_36362,-16.67,0.029731749673674392,1.0
PIKFYVE_75957,-16.67,0.37965725949637597,1.0
LRRCC1_82420,-16.67,0.1332762734170058,1.0
PAICS_96091,-16.67,0.20548089663962854,1.0
SCN1B_119295,-16.67,0.2011085239845054,1.0
CCDC84_24994,-16.664999999999992,0.3073388753948041,1.0
KRTCAP2_71402,-16.664999999999992,0.12285755226984048,1.0
PC_111069,-16.664999999999992,0.5265047585396262,1.0
WDR19_77661,-16.659999999999997,0.043697374548904246,1.0
TGIF1_19368,-16.60499999999999,0.03392238580720248,1.0
PNISR_51009,-16.594999999999985,0.04776043385592981,1.0
HECTD4_128600,-16.590000000000003,0.17757768765075865,1.0
TMEM116_83476,-16.58,0.017458089576293512,1.0
C3orf37_98739,-16.569999999999993,0.013735727992508134,1.0
LINC00680_93277,-16.54,0.3430643733132882,1.0
YIF1B_69020,-16.525000000000002,0.02568961147852563,1.0
GTF3C1_26398,-16.509999999999998,0.09305215550237049,1.0
XXyac-YRM2039.2_31335,-16.485,0.06365417952471612,1.0
