feature,delta_value,p_value,corrected_p_value
STRONTIUM-RANELATE,0.4200067490208799,0.025630584388885647,0.8385090814155618
NITROFURAZONE,0.4209305526966,0.024457249557131522,0.8385090814155618
PIRENOXINE,0.4310902751789,0.042040758339000374,0.8385090814155618
IBUPROFEN,0.43276950341599996,0.028939165989285903,0.8385090814155618
SPP301,0.446512197983,0.03339667148371944,0.8385090814155618
LEVODROPROPIZINE,0.4617920404025,0.0323548290793681,0.8385090814155618
HALCINONIDE,0.47528868513649997,0.0368967071686189,0.8385090814155618
DIFLORASONE-DIACETATE,0.477672395892,0.039690048315813777,0.8385090814155618
CH55,0.4866299822337985,0.02451266144997468,0.8385090814155618
CIPAMFYLLINE,0.49127382775887,0.030452733097263453,0.8385090814155618
CRT0044876,0.49246597343599996,0.03634559352062661,0.8385090814155618
CIDOFOVIR,0.49879903398500003,0.03816237409487047,0.8385090814155618
CHLORHEXIDINE,0.5163273522173696,0.036420913091384934,0.8385090814155618
CPI-1205,0.5260352794606871,0.022791434701209128,0.8385090814155618
BIS(MALTOLATO)OXOVANADIUM(IV),0.5950318450700001,0.03221950013471813,0.8385090814155618
AZD1080,0.6137602236465595,0.024534793626321025,0.8385090814155618
IMIDAZOACRIDINONE,0.619245898540812,0.022278447158248556,0.8385090814155618
PERFLUBRON,0.6216094435691,0.034923955243021956,0.8385090814155618
COT-INHIBITOR-2,0.637294478021156,0.02989749256312506,0.8385090814155618
DICHLORVOS,0.656990639147,0.027837385118214902,0.8385090814155618
TRIPTOLIDE,0.7439461542099997,0.04128414285676784,0.8385090814155618
NUTLIN-3,0.755648406081,0.02769437159452027,0.8385090814155618
AR-42,1.2164380692599996,0.04050471823240774,0.8385090814155618
COLESEVALAM,-0.25327267546699994,0.04328946760226856,0.8440780190633104
EDOXUDINE,-0.29857211015295,0.04369023239290568,0.8455291782748691
THIOTEPA,-0.25477430097329945,0.04376417397414503,0.8455291782748691
SURITOZOLE,0.3105011039150001,0.04361437383161377,0.8455291782748691
BTS-54505,-0.44093885514400005,0.04476402850016852,0.8518608066233271
NILVADIPINE,-0.3236528436075,0.044733888865352775,0.8518608066233271
PI3KD-IN-2,-0.283578613315541,0.04464114292748833,0.8518608066233271
HYDRASTININE,-0.2141113735315,0.044733888865352775,0.8518608066233271
MAZINDOL,-0.15159725986050002,0.044672453510241135,0.8518608066233271
TRICHLOROACETIC-ACID,-0.3879868182246,0.04540949518300761,0.8562762709929299
AMANTADINE,-0.2917770183383,0.04567167107394829,0.8562762709929299
REV-5901,-0.2103258116772,0.04567167107394829,0.8562762709929299
A77636,0.297039552742761,0.04559658313710389,0.8562762709929299
CLANFENUR,0.48442737437746597,0.045570901341759645,0.8562762709929299
4SC-202,-1.71367147628558,0.0503035357904399,0.8641685034746831
SNS-314,-0.9693430029400001,0.04749322098577015,0.8641685034746831
IRINOTECAN,-0.9445982771749999,0.05713848871009819,0.8641685034746831
WARFARIN,-0.6200417913935,0.054661502716692185,0.8641685034746831
SAROGLITAZAR,-0.5769854662283995,0.05148587435438758,0.8641685034746831
MERCAPTOPURINE,-0.556323244676,0.054731634623283766,0.8641685034746831
MK-0773,-0.533469956478,0.056970518797714684,0.8641685034746831
METHENAMINE,-0.5148846522621,0.05364000340598885,0.8641685034746831
GSK3326595,-0.50038083664126,0.05361245830646307,0.8641685034746831
T-0901317,-0.487059643439,0.04945575588619401,0.8641685034746831
DIAZOOXONORLEUCINE,-0.46103571035199997,0.05466088043219142,0.8641685034746831
